left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eye_outer_corner_x,left_eye_outer_corner_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eye_outer_corner_x,right_eye_outer_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y,nose_tip_x,nose_tip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
66,35,28,37,58,36,73,36,35,38,25,37,54,27,82,29,36,29,18,30,44,55,66,72,33,73,45,75,45,81
63,37,30,37,57,38,70,38,38,37,24,37,55,31,79,26,40,30,12,31,48,59,66,72,29,73,51,69,45,85
67,37,31,36,60,38,74,38,38,36,25,37,57,30,80,30,39,28,18,28,45,60,66,73,30,73,51,69,50,79
66,37,28,36,58,38,72,37,37,37,21,37,55,30,79,29,39,29,12,27,46,57,65,72,29,73,51,75,45,85
67,34,32,40,56,34,70,35,38,40,25,41,53,28,76,30,38,32,12,27,48,54,62,74,35,77,50,73,51,82
67,37,29,38,60,38,74,38,36,38,22,39,56,31,79,30,41,31,12,33,50,60,66,73,29,73,51,69,45,79
63,36,31,40,56,36,74,36,33,40,25,38,53,28,79,28,36,32,18,28,44,59,66,73,35,77,48,75,51,82
63,39,31,36,56,40,70,40,34,36,22,37,53,30,76,32,36,27,18,30,48,54,64,72,29,73,45,75,51,79
64,39,28,35,58,40,70,40,38,37,23,35,56,32,82,27,41,30,15,27,48,58,66,72,29,73,50,72,45,82
64,39,27,39,57,40,70,39,35,39,21,39,56,32,76,32,38,32,12,27,49,60,61,77,29,76,45,75,50,85
63,36,30,39,56,36,70,35,39,40,25,40,54,29,80,29,40,32,16,33,49,54,60,72,34,79,48,69,45,79
69,36,30,34,56,38,76,37,34,36,25,35,53,30,82,30,36,29,18,32,44,54,62,78,35,79,51,75,47,85
63,34,31,40,61,34,70,34,38,40,23,41,58,28,82,32,41,32,17,27,50,56,62,72,34,73,45,70,47,79
64,39,26,38,58,40,73,40,33,38,19,39,58,32,80,32,42,32,12,31,48,60,66,72,29,73,51,69,47,85
65,38,29,37,58,38,72,38,36,38,22,38,56,30,78,31,39,31,12,27,48,57,62,75,33,75,47,72,48,82
69,39,28,38,56,40,70,40,37,39,25,39,55,32,76,26,38,32,12,27,44,57,62,72,29,73,45,69,51,79
63,38,32,40,56,39,76,38,36,40,21,41,53,26,82,26,39,29,12,27,46,55,62,78,35,79,51,75,49,85
64,38,31,39,58,39,71,40,38,40,24,41,56,31,78,31,40,31,17,32,48,57,65,74,32,74,49,70,48,85
63,35,32,40,56,36,70,36,33,40,25,41,53,28,76,26,36,32,18,27,44,58,65,72,29,73,45,70,45,79
66,39,30,38,58,40,71,40,33,40,25,39,55,28,81,30,42,30,15,28,46,60,65,74,29,73,45,75,51,85
69,39,32,38,58,40,76,40,38,39,25,39,56,32,82,32,37,30,18,31,44,60,60,72,35,73,45,69,50,79
63,39,26,40,62,40,76,40,33,40,22,41,59,26,76,28,36,32,18,33,50,56,60,72,29,76,50,69,45,79
66,38,31,34,62,37,70,38,36,36,25,35,59,32,76,32,38,32,12,33,45,54,60,72,30,75,45,71,48,80
68,38,32,34,59,39,70,38,39,36,25,40,57,31,76,32,41,32,15,27,49,57,61,72,35,73,50,70,48,80
68,39,32,36,60,38,70,40,39,37,20,35,57,30,76,31,42,26,12,28,49,54,60,75,33,73,47,70,47,80
69,34,26,38,62,34,74,34,33,37,21,39,59,26,79,26,36,28,15,32,48,54,60,78,29,73,51,74,51,84
65,37,31,36,58,38,73,37,37,37,24,37,53,30,78,30,39,28,18,27,44,54,60,72,35,73,51,69,50,79
66,34,28,40,60,36,74,35,39,40,20,41,59,26,82,26,40,32,12,27,50,57,60,77,31,76,45,71,45,80
63,37,32,39,56,38,70,38,39,40,25,40,53,26,76,28,42,28,16,27,44,54,66,72,33,74,51,69,51,79
63,39,27,39,56,39,74,39,39,40,23,41,53,30,78,32,41,31,18,33,47,54,63,72,32,73,51,69,45,79
63,37,28,39,57,37,70,38,33,40,21,41,53,30,76,30,36,32,18,33,50,54,60,72,34,73,49,69,48,79
69,38,26,34,62,39,75,34,33,34,19,35,59,32,77,26,36,26,18,28,44,60,66,78,31,79,48,69,45,82
63,38,26,39,61,38,70,39,33,38,22,39,58,30,82,27,42,31,17,28,50,54,60,72,31,73,45,69,46,79
63,39,30,40,56,40,71,40,37,40,25,41,53,26,79,32,39,32,16,29,48,55,66,72,35,73,51,69,45,79
67,39,32,40,62,40,76,40,39,40,22,41,59,32,82,29,42,32,15,33,50,54,66,73,29,73,45,69,45,79
64,37,26,40,56,37,74,39,38,40,21,41,54,29,82,28,38,32,18,27,46,55,60,72,33,73,48,75,47,85
63,36,30,36,58,37,70,36,37,37,25,41,56,29,82,26,38,28,12,27,44,60,66,74,29,75,51,69,45,79
65,35,29,40,58,37,73,36,33,36,19,35,55,29,82,26,36,29,12,27,45,60,66,72,29,79,46,69,45,85
63,37,32,40,56,37,74,38,37,40,25,41,53,27,82,30,38,30,18,33,44,57,61,76,35,77,51,73,48,82
66,35,26,40,56,37,76,38,34,40,22,41,54,30,82,29,36,32,13,31,44,60,60,72,35,73,45,69,47,79
64,35,30,39,56,35,70,35,36,39,24,40,53,28,82,26,36,31,18,33,47,57,66,72,35,73,47,69,49,85
69,35,29,38,60,36,76,36,34,38,25,38,53,29,82,29,36,30,18,31,44,60,66,78,29,73,45,69,45,84
65,39,29,36,59,40,72,40,35,37,21,37,58,32,78,32,42,31,12,29,50,55,61,72,30,73,45,69,51,79
65,35,28,37,59,36,70,36,39,38,21,38,58,26,76,28,41,28,12,31,50,56,66,72,30,73,50,75,45,85
64,39,29,37,62,40,70,40,33,39,22,38,59,31,80,32,42,26,12,27,50,60,60,78,31,79,51,75,45,85
68,39,26,40,56,40,75,40,38,40,20,41,54,32,81,26,37,32,12,33,46,57,61,72,35,73,45,69,51,79
63,38,32,39,57,39,70,38,37,40,24,40,55,31,76,31,38,32,18,33,44,55,66,73,29,74,45,69,51,85
69,37,30,40,56,38,74,37,37,40,24,41,53,31,82,29,38,32,13,33,44,58,66,74,29,75,48,73,45,81
64,37,30,40,62,38,71,38,38,40,25,41,59,31,78,32,38,32,18,33,46,54,60,72,33,74,45,69,51,79
65,38,26,36,59,39,72,39,39,36,19,37,58,30,77,31,39,28,12,29,49,59,66,74,29,73,51,72,51,81
69,35,30,37,61,36,76,36,37,38,21,38,55,32,76,31,38,31,14,31,45,59,66,72,29,73,45,70,45,80
63,39,29,40,57,40,70,40,39,40,25,41,56,32,82,28,42,32,18,33,45,54,64,78,30,79,51,75,51,83
64,35,30,35,57,36,71,36,37,36,23,36,54,27,80,28,40,27,13,27,47,54,60,74,35,74,48,70,48,80
69,34,26,34,62,34,72,35,37,34,23,35,57,28,76,29,39,27,18,28,45,59,63,76,29,75,46,74,49,83
63,38,32,36,60,39,70,39,39,37,25,37,59,31,81,26,42,29,16,27,50,55,63,73,29,73,50,70,45,80
69,37,30,40,61,38,70,38,33,40,25,40,58,31,76,31,41,32,15,32,50,57,66,74,35,73,50,73,49,82
63,36,30,40,56,36,72,36,35,40,25,41,53,27,82,26,36,32,18,27,44,57,66,72,33,75,46,71,46,85
63,36,32,37,56,37,70,36,34,39,25,37,57,29,82,29,36,32,18,32,44,60,61,78,29,77,51,75,51,85
65,35,28,37,57,36,70,36,36,38,25,38,55,28,76,29,39,31,12,27,49,55,63,76,35,77,47,74,48,84
64,39,27,39,58,40,71,39,39,37,20,40,57,32,79,26,42,32,18,27,49,60,64,78,32,79,51,75,45,85
63,37,32,35,57,38,70,37,39,36,25,35,57,30,76,29,42,30,18,33,50,60,60,72,32,73,45,69,45,79
67,39,29,36,59,40,73,40,35,36,24,37,57,32,77,32,39,30,18,31,44,54,60,76,29,74,45,71,45,81
66,39,31,40,58,39,73,40,37,40,25,41,53,31,82,26,38,32,18,33,44,59,66,74,32,76,51,72,45,82
65,39,29,40,59,40,74,40,37,40,23,41,56,32,80,32,38,32,17,33,47,59,60,76,29,75,51,69,51,84
68,38,29,39,60,38,76,40,37,40,23,40,54,27,79,27,39,27,18,29,45,59,66,72,29,73,45,69,45,85
69,35,31,36,59,35,76,35,38,37,22,41,55,28,82,28,41,28,18,27,45,56,66,72,29,73,45,69,45,80
63,37,29,39,56,38,71,38,35,39,22,40,53,28,82,29,37,29,18,30,44,57,64,78,30,79,51,75,51,85
69,34,32,37,56,39,75,34,37,37,21,37,53,32,81,32,38,31,14,33,44,58,66,73,29,73,45,69,51,85
66,38,32,40,56,38,71,39,39,40,25,41,53,30,78,31,40,32,18,27,46,59,66,78,31,76,45,72,45,81
63,39,29,38,57,40,70,40,36,39,22,39,56,32,79,26,38,30,17,30,46,60,66,72,35,74,51,69,51,79
69,39,29,38,56,36,76,40,37,39,23,38,53,32,82,27,38,32,18,27,45,60,64,74,32,75,45,73,47,82
63,39,27,36,58,40,70,39,33,36,21,37,57,32,79,26,41,30,12,29,50,59,66,72,29,73,46,69,45,85
64,39,26,40,58,40,71,39,39,37,19,41,57,32,78,26,42,32,18,27,48,60,64,78,31,79,49,69,45,85
65,35,32,40,56,38,70,36,39,40,25,41,55,30,76,27,42,32,18,27,44,60,60,73,29,73,45,69,45,79
63,37,32,34,60,38,70,38,39,35,25,35,58,26,76,26,42,26,12,27,50,55,62,74,29,73,45,70,45,80
66,39,31,37,59,40,74,40,38,38,24,38,56,32,82,32,39,30,16,27,46,60,65,72,32,73,45,69,47,84
63,39,32,37,59,40,70,40,39,38,25,38,58,32,78,28,42,29,12,31,49,57,63,73,29,73,51,69,50,79
65,39,31,35,59,40,70,40,38,36,24,36,57,32,76,32,42,28,12,27,50,56,62,72,29,73,46,75,46,85
68,39,30,40,57,39,74,40,36,40,25,41,53,31,79,32,38,32,15,27,44,59,64,76,35,77,51,75,50,85
65,37,30,39,57,38,72,38,37,40,22,41,54,30,79,30,39,31,14,33,48,60,64,72,33,73,45,69,47,79
67,38,32,34,59,38,74,39,39,35,25,35,55,28,82,30,41,26,18,28,44,59,60,73,29,73,51,69,48,79
63,37,30,40,56,38,71,37,36,40,23,41,53,29,79,29,37,31,18,32,46,57,62,73,35,75,47,72,49,81
67,37,32,38,59,37,74,38,38,39,25,39,55,29,82,31,40,30,18,32,45,57,60,76,35,76,47,73,49,82
63,36,29,36,56,37,70,37,35,37,25,37,53,28,76,28,37,29,12,27,44,59,60,72,34,73,46,69,46,79
63,38,29,40,57,39,73,38,37,40,23,41,55,32,82,26,40,32,18,27,47,57,60,78,35,79,51,75,50,85
68,39,30,35,62,39,76,40,36,36,23,36,59,32,76,31,36,27,12,27,49,58,63,75,33,73,45,71,45,80
63,39,27,37,62,37,70,40,36,37,21,41,54,28,76,30,38,28,12,27,48,57,66,78,29,79,49,69,46,79
65,39,26,36,62,40,70,40,39,34,19,37,59,32,77,32,42,27,14,28,50,55,66,76,29,79,50,75,50,85
64,38,32,39,57,39,72,39,38,39,24,41,54,31,77,26,41,32,13,28,49,57,66,72,31,73,45,69,50,80
63,37,29,36,57,38,70,38,37,37,22,37,56,28,82,30,42,26,12,27,50,59,62,77,32,77,47,74,51,85
63,39,32,39,61,39,71,39,33,40,25,40,59,31,79,32,36,26,13,27,50,59,60,76,35,76,51,71,50,82
66,36,30,38,59,37,73,37,37,38,25,38,55,30,80,29,39,31,18,32,47,56,64,73,35,75,49,70,50,80
63,35,28,39,59,40,70,40,39,40,19,39,55,26,76,26,41,29,12,33,48,59,60,78,29,79,51,75,51,85
63,36,28,40,56,37,72,38,34,40,21,41,54,28,78,31,36,32,17,27,46,57,66,76,33,78,45,73,45,84
65,33,27,35,56,34,71,34,33,37,20,36,53,26,76,27,36,30,18,27,44,56,60,74,34,75,49,72,51,81
65,39,26,38,62,40,71,40,33,37,19,40,59,31,78,32,42,29,18,32,45,60,60,72,35,73,51,69,48,79
66,36,27,34,56,38,72,37,37,36,23,35,55,29,82,27,37,27,16,27,44,56,64,72,29,77,45,75,46,85
68,39,32,35,61,40,74,40,39,36,25,36,59,32,82,26,42,30,18,28,48,58,64,77,29,73,47,69,45,79
69,39,29,36,56,37,76,37,37,37,21,37,54,28,76,26,38,29,17,27,47,60,63,72,32,73,45,69,47,80
69,33,32,37,62,34,72,34,37,38,25,38,59,26,76,26,37,30,18,27,44,60,62,72,35,75,45,69,51,84
64,36,32,40,58,34,75,37,39,40,25,41,57,26,81,26,42,31,12,27,50,57,60,72,29,73,45,69,49,79
69,39,29,39,62,34,71,39,36,40,24,40,59,26,76,30,37,27,14,28,44,60,64,72,29,75,45,69,45,79
65,36,26,40,59,37,72,37,38,40,19,41,56,30,82,26,39,32,12,30,45,60,66,72,29,79,49,69,48,79
63,39,32,37,57,40,76,40,39,38,25,38,56,32,76,26,42,27,16,27,46,54,66,74,34,73,47,69,48,79
67,39,29,39,58,40,75,40,37,40,23,40,53,31,76,31,39,31,18,31,45,58,65,78,30,73,51,70,45,79
69,36,30,37,59,34,76,36,39,37,24,38,57,26,81,27,42,26,12,29,48,60,66,72,34,73,46,69,51,85
65,37,30,39,57,37,73,38,36,40,25,40,53,27,82,29,38,30,18,30,44,60,66,76,32,78,45,69,45,84
65,39,32,36,58,40,76,40,38,37,25,37,53,32,82,29,40,29,18,33,50,55,65,72,35,79,51,75,51,85
65,38,31,37,59,39,70,39,39,38,20,36,57,31,76,32,40,30,12,30,49,55,60,72,35,73,50,69,47,79
69,37,28,40,59,36,74,38,39,40,19,41,53,29,80,32,42,32,12,30,49,54,66,77,30,77,45,75,45,85
63,35,27,37,57,36,76,36,39,39,19,38,56,26,76,26,42,29,18,27,50,56,61,77,29,78,45,73,51,85
64,39,30,37,58,40,71,40,38,38,24,38,57,27,78,29,40,26,18,30,46,55,60,76,35,76,48,72,49,83
63,39,31,36,57,40,70,40,38,37,23,37,55,32,80,32,40,29,17,29,45,56,66,74,29,73,47,75,45,85
68,33,30,36,58,34,70,34,38,37,23,37,55,28,76,26,41,29,15,30,48,54,66,72,30,73,49,75,45,84
69,35,26,40,56,37,70,35,33,40,24,40,53,31,76,30,36,32,16,29,44,59,60,76,35,79,51,74,51,84
67,39,31,36,59,39,75,40,38,37,25,36,54,31,81,32,40,30,18,33,44,59,66,73,33,75,51,73,50,85
67,37,26,39,59,39,73,38,39,40,19,40,56,32,78,30,40,32,12,27,49,57,63,74,35,75,49,72,46,81
65,37,26,39,60,38,73,38,33,39,19,40,58,30,78,28,42,30,12,27,44,60,60,72,32,73,49,69,45,85
64,36,28,38,56,37,72,37,36,40,22,39,54,26,81,31,37,29,15,29,44,56,65,73,32,75,45,71,46,85
67,38,28,38,59,40,72,38,35,39,22,38,57,32,81,31,38,32,12,27,44,54,66,72,29,76,45,75,45,85
66,33,28,36,60,34,70,34,36,36,21,38,58,27,76,26,41,28,12,31,50,56,65,72,32,75,45,71,49,85
66,37,32,39,57,38,72,38,39,39,19,41,54,29,78,30,39,29,18,31,47,55,66,72,29,79,51,74,45,85
69,39,30,36,61,40,76,40,33,38,20,37,59,27,82,30,42,26,12,27,49,54,66,72,29,73,47,75,45,84
63,37,29,40,56,39,72,37,38,40,22,41,53,26,76,26,40,31,15,32,48,58,66,72,32,76,45,69,45,81
66,37,30,37,59,38,74,39,38,37,23,38,56,29,79,30,41,27,14,30,48,55,65,73,32,74,45,72,51,81
69,39,26,37,62,40,74,40,33,36,21,38,53,32,81,32,36,28,17,28,44,54,62,72,29,74,45,74,45,84
69,37,26,36,62,38,76,40,39,39,19,37,59,26,82,30,42,32,12,27,50,54,63,78,29,77,51,75,51,79
69,37,27,37,56,38,74,38,34,38,20,38,57,30,77,30,36,31,12,30,44,57,63,75,32,76,45,73,45,83
64,33,31,38,59,34,70,34,39,39,25,39,56,26,76,32,42,30,15,32,50,56,60,73,33,77,45,71,45,81
65,39,27,37,58,39,70,39,35,37,21,38,55,30,76,30,40,28,18,28,49,54,60,73,33,73,47,70,46,79
63,39,32,37,56,39,70,40,37,38,19,38,53,28,76,29,39,28,18,27,44,59,60,74,30,73,51,71,46,80
63,39,32,40,56,40,70,40,37,40,25,41,55,32,82,32,39,30,14,30,44,58,64,76,35,79,47,72,45,81
65,36,28,36,58,37,70,37,35,36,21,37,56,30,76,29,37,29,14,33,48,56,61,76,32,75,51,73,45,83
63,35,32,34,56,40,76,40,39,35,25,35,56,32,78,29,42,27,18,28,44,56,60,76,35,73,46,73,51,80
63,39,32,38,57,40,71,40,38,39,23,39,54,32,78,32,40,31,16,31,44,56,66,75,29,75,51,71,51,80
64,39,32,34,60,40,70,39,39,34,25,35,59,32,76,32,42,26,12,32,46,56,60,72,35,74,47,72,47,80
67,38,26,35,61,37,73,38,37,37,25,35,56,30,77,32,42,30,14,29,50,54,61,76,30,75,45,70,46,85
67,38,31,35,60,38,73,39,38,36,25,36,56,31,80,31,42,29,18,29,48,54,65,72,32,73,48,73,48,82
67,37,28,38,59,38,74,37,36,38,22,38,55,31,82,30,40,32,14,32,47,58,66,72,30,73,49,75,47,85
65,39,29,36,60,40,71,40,38,37,24,37,59,30,77,30,42,26,18,33,49,54,60,75,30,73,45,70,45,79
63,38,29,36,58,39,70,39,39,36,23,37,56,30,78,31,41,27,17,27,46,59,66,78,29,79,51,75,51,85
64,38,32,38,59,39,70,39,37,39,25,40,56,30,79,26,40,31,12,27,44,55,66,73,29,73,50,69,51,83
64,33,29,35,58,34,72,34,38,34,22,36,55,26,82,26,38,26,13,27,49,55,66,72,32,73,50,75,49,85
66,38,31,35,60,40,74,39,39,36,19,35,58,32,77,26,42,31,12,27,46,56,60,76,29,73,46,69,51,82
66,35,31,40,57,37,73,36,38,40,24,41,53,29,80,26,39,32,15,30,44,58,66,73,29,73,45,70,45,80
67,36,29,38,59,37,74,36,38,40,24,39,54,31,76,27,39,32,14,27,47,58,65,73,34,75,47,73,45,81
63,39,32,37,58,40,70,40,38,38,24,38,55,31,78,32,41,30,17,32,48,55,60,72,33,73,51,69,50,79
63,35,29,35,56,35,70,36,34,38,25,35,53,26,76,27,36,32,18,28,47,59,63,72,35,73,45,69,50,79
63,36,29,38,57,37,70,37,39,38,22,39,56,29,82,30,41,29,12,27,50,60,62,76,31,76,45,73,49,83
63,38,32,40,57,40,71,40,37,40,25,41,56,30,82,31,36,26,18,27,46,55,66,72,29,78,45,75,49,85
67,35,27,40,60,36,74,35,33,40,20,41,55,29,76,27,36,32,12,27,50,60,66,78,35,78,49,75,48,85
69,39,32,37,56,40,76,40,39,38,24,37,53,32,76,32,40,30,18,31,44,56,62,77,29,74,45,70,45,80
63,38,32,40,57,39,76,40,39,40,25,41,56,29,82,30,42,27,18,27,46,54,60,73,29,73,51,71,47,79
65,37,26,37,57,38,71,38,38,38,25,39,59,30,82,26,38,31,18,27,46,60,66,78,29,78,51,75,45,85
65,36,30,39,58,36,73,37,35,40,25,40,53,28,77,26,36,30,18,30,44,56,61,73,35,73,51,70,51,79
63,35,31,39,58,36,70,36,33,39,25,40,55,27,76,28,39,31,12,27,50,60,66,76,34,79,45,75,45,85
63,39,31,39,57,40,70,40,39,40,24,40,56,31,76,32,41,31,12,27,49,55,66,72,29,73,45,74,46,83
65,38,26,39,58,38,72,38,36,39,23,40,55,26,82,31,40,28,16,33,47,56,64,72,34,73,46,71,48,80
69,36,30,37,62,37,70,37,33,38,25,38,54,32,76,29,37,32,18,33,46,54,66,78,35,73,45,75,46,79
64,38,32,40,62,39,70,39,36,40,25,41,53,32,76,31,42,26,12,33,50,60,61,76,30,73,47,72,47,82
68,39,30,36,62,40,76,40,35,36,23,36,53,32,82,28,37,30,12,31,50,59,60,78,29,75,51,75,45,82
63,33,32,35,57,34,70,34,38,36,25,35,54,27,76,26,40,28,18,28,47,54,63,72,34,73,47,69,49,79
65,38,32,37,58,39,70,38,39,37,19,37,57,32,76,26,41,31,13,29,47,59,66,72,29,73,51,69,46,79
64,39,32,39,56,38,70,39,36,40,24,41,53,29,82,30,37,31,18,33,44,54,60,72,35,73,51,69,46,79
67,36,28,39,56,35,74,37,36,40,19,35,53,28,79,27,36,32,18,27,44,60,66,77,35,78,45,69,51,85
63,39,32,34,57,40,76,40,39,34,25,37,56,32,82,32,42,27,12,27,44,57,60,78,35,79,51,75,46,85
63,39,32,40,56,40,70,39,37,40,25,40,53,32,78,28,38,32,18,27,44,59,60,72,35,73,51,69,45,79
65,39,29,37,59,40,71,40,37,37,23,37,56,32,79,26,40,30,14,30,48,60,66,72,29,73,51,69,51,79
63,34,31,40,56,36,70,36,38,40,25,41,53,28,81,30,38,32,13,27,45,60,66,73,35,73,49,75,51,85
64,39,30,38,61,40,72,40,33,38,25,38,59,32,76,26,42,32,12,27,50,58,66,76,29,73,51,69,51,79
67,33,29,36,59,34,70,34,39,37,19,37,57,26,81,26,39,28,12,30,49,60,60,78,32,73,45,69,46,85
66,37,27,37,58,38,74,38,35,37,20,38,57,28,79,29,36,27,12,30,50,56,66,74,30,73,45,69,45,85
64,39,32,37,58,39,71,39,38,38,22,37,55,31,78,32,40,31,17,27,44,55,66,72,29,73,45,69,48,80
69,37,27,36,56,40,76,38,37,38,20,36,55,32,79,28,40,32,12,29,44,58,66,75,29,73,51,70,47,83
64,37,30,38,58,38,70,38,38,38,25,38,57,31,77,31,39,32,16,33,49,57,66,74,31,75,51,72,51,80
66,36,30,40,56,37,75,35,37,40,19,41,53,31,82,28,37,32,18,27,47,59,65,74,29,79,47,73,47,81
66,36,28,40,56,38,74,37,38,40,20,41,54,28,80,29,40,32,17,27,46,54,65,72,34,74,45,70,50,79
63,38,28,37,56,40,73,39,36,36,20,39,56,32,82,27,37,28,12,27,48,60,60,78,32,74,45,69,45,83
65,37,26,38,59,39,72,38,33,38,19,39,59,32,79,30,42,31,12,33,50,60,65,74,30,76,45,75,51,82
67,38,32,36,61,39,75,39,39,37,25,37,58,31,80,31,42,29,12,27,49,56,66,75,29,73,45,69,45,79
65,38,30,40,57,39,72,39,37,40,24,41,55,31,82,26,39,32,14,27,45,59,60,78,30,73,49,75,49,85
66,39,30,37,62,39,71,39,39,38,22,39,59,31,81,32,42,29,12,27,50,57,63,75,31,76,45,70,51,83
64,38,31,37,58,40,70,39,39,39,24,38,57,32,77,28,40,32,12,27,47,55,60,73,35,73,47,71,48,80
63,39,32,39,57,39,71,39,39,39,25,40,54,32,81,32,41,32,12,33,48,55,65,74,29,75,46,71,45,82
69,39,26,38,61,40,75,40,35,40,20,39,56,30,77,26,40,32,17,27,44,54,60,73,32,73,48,69,48,79
64,36,31,36,57,37,70,37,38,36,25,36,55,28,77,29,40,29,18,27,47,54,66,72,29,73,45,69,45,79
68,39,32,38,56,39,75,39,37,39,25,38,53,29,82,31,39,27,18,30,44,56,61,72,35,73,51,69,47,85
69,38,29,40,60,37,70,38,39,40,23,41,53,28,77,26,42,32,12,33,50,56,60,78,33,73,51,75,49,79
63,37,27,34,61,39,70,38,35,35,19,35,58,32,82,26,42,31,15,27,50,60,66,72,31,79,45,75,45,85
64,36,32,39,58,37,71,37,39,40,23,40,56,29,76,29,42,28,12,27,44,60,62,76,29,77,51,72,51,84
63,39,31,38,57,40,71,40,39,39,25,39,56,32,76,26,42,30,18,31,48,54,60,72,32,73,51,69,45,84
68,36,26,36,60,36,76,37,37,37,19,38,53,27,82,26,39,28,18,28,44,58,60,78,30,78,50,74,45,84
64,35,30,40,56,36,70,36,39,40,24,41,53,26,76,27,39,30,16,32,49,59,65,74,35,76,51,74,51,83
66,39,26,39,60,40,70,40,33,39,19,41,53,26,80,26,36,31,12,27,44,57,66,72,29,77,45,72,45,79
63,39,32,36,57,40,70,40,39,38,25,37,56,32,77,28,41,31,12,29,46,60,60,76,29,74,51,69,45,83
65,39,32,40,56,39,73,40,36,40,24,41,53,30,82,27,38,32,17,27,50,60,65,77,32,78,51,75,51,85
69,39,31,36,56,40,76,40,39,37,24,37,56,31,76,32,41,29,12,31,45,56,61,75,30,74,45,72,45,81
63,36,31,40,56,37,70,36,39,40,19,41,53,29,82,26,39,32,15,27,49,55,60,72,35,73,51,69,45,79
69,39,31,39,59,40,70,40,39,40,25,40,59,32,77,27,41,32,16,27,48,59,60,75,29,73,45,72,51,81
63,36,26,38,57,37,72,37,34,40,19,39,55,29,82,31,36,32,12,27,44,60,66,72,29,73,51,69,51,79
67,39,32,38,56,40,75,40,38,39,25,38,55,32,80,32,40,32,12,31,47,57,60,78,29,79,47,75,47,82
